"Data Source","World Development Indicators",

"Last Updated Date","2025-12-04",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Algeria","DZA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","2388.42007866513","2027.2735152594","1604.48773834557","2122.43109189689","2209.90697857327","2311.73974611394","2161.49133930108","2313.2585876383","2505.31409679333","2655.44328833884","2826.24146248781","2449.95226859772","3050.82216641747","3093.38055507312","3245.60799488701","3290.82760114691","3408.01820820021","3459.30399620709","3672.11777956222","3830.80959219257","3742.71024718729","3731.93905389477","3840.57538596882","3912.93659124038","3993.39540513038","4002.55619415318","3888.36475872916","3746.16566713693","3606.26838801656","3666.85307879595","3605.68701212608","3478.50976269176","3455.92936294162","3302.91950568634","3201.56914402566","3255.18726869561","3322.95538141474","3297.46603361265","3410.88254401644","3471.49196276497","3553.32420521991","3610.00605631983","3754.66081538446","3945.89816094007","4066.28204806495","4223.60252133943","4279.61547120827","4339.25055772831","4367.56538017541","4336.10054052949","4456.6102741643","4501.3543013352","4518.43978956464","4543.23444006767","4634.10149179952","4685.05902729002","4768.73140081027","4742.90075532529","4717.0035885361","4672.66408678635","4363.68533767783","4456.74687637774","4544.46688060372","4660.40545687895","4747.34624759338",
"East Asia & Pacific (excluding high income)","EAP","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","325.324946454499","281.753092413349","276.178123017767","286.655314551394","310.052252377658","335.318970746652","352.511362133041","338.559778339832","335.560178105054","363.918517230717","401.983127709557","417.896462234134","427.714551869065","452.453364957251","460.25275875377","481.978792460367","486.80772372994","514.939906295622","553.497287702222","583.08366152919","617.112248555347","641.459738315803","671.292915420656","710.738305854281","769.594746605072","817.392316738513","861.286134090693","924.107908263998","996.991895976934","1036.24771395479","1072.20394289055","1141.34655478846","1251.76103658471","1374.44359294283","1504.55408715504","1632.51595561464","1758.61021150788","1865.21255340004","1898.55356437108","1999.2799015096","2132.39410423255","2259.81828605734","2422.47671732858","2618.81609426375","2835.25083360468","3095.23480174477","3410.6774971557","3805.18151972235","4102.13288402558","4397.68610978362","4797.25188466663","5168.4832165349","5511.82854369397","5864.64303651664","6225.6558853226","6589.77384002779","6966.47429558357","7374.82657013849","7806.58937392474","8220.70959573115","8293.70107855619","8905.88956214936","9199.99703074238","9665.46358474715","10128.0902648305",
"Early-demographic dividend","EAR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1062.36403767056","1085.0091821482","1100.03245603488","1129.14766181312","1192.33833575551","1234.52019626059","1257.04640257978","1295.73429212844","1355.27649606501","1411.37946692364","1492.86509059835","1536.92336497139","1602.75533072429","1673.93675858886","1745.75659625662","1752.29630402204","1829.1877775996","1855.95078739062","1851.04368277651","1881.03337881623","1896.57142698741","1916.70332792937","1875.80101277954","1838.41326009442","1829.50925783407","1803.04601599812","1784.25286680034","1791.29622586117","1803.59012428406","1802.90246225875","1847.91015161677","1882.84755763288","1917.08358259222","1944.27485087338","1971.53405612168","1980.50337445719","2051.88548611521","2109.69551509266","2119.42688987764","2127.91370469997","2179.57227094119","2163.98713900034","2166.91877715115","2240.12438513381","2338.11435994232","2434.67072282312","2539.94909752522","2641.61069904162","2689.5968649202","2666.76155884388","2796.60483926579","2890.64966596632","2967.59848958026","3043.82525423964","3126.23097443148","3219.68827173818","3317.06815926143","3427.77881974115","3516.28535725061","3556.47650660398","3365.39681686141","3580.09519085706","3751.2648671429","3878.45590307873","3971.40382511898",
"East Asia & Pacific","EAS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1146.37105056723","1187.51109863149","1234.96256428822","1299.13826037088","1401.32245763826","1464.59410805374","1550.66113813042","1624.72481426548","1732.81357430787","1882.9107611637","1907.07779075663","1955.9906189851","2047.44841523458","2156.02888602976","2133.41022750747","2168.98666021095","2222.35968512485","2302.30422288586","2399.15129161383","2502.91547099715","2558.7072135801","2637.25034160501","2702.50821290713","2776.97377315871","2904.20221144204","3023.84120851942","3123.57852488451","3266.11205025377","3458.33825835105","3579.93595908856","3705.2594173267","3830.46350177407","3940.73213433618","4054.96299695186","4214.42114644668","4399.97619350545","4592.3489966016","4724.54035026264","4694.92808300995","4823.16161428701","5037.74846611186","5158.27566255205","5341.96598541057","5565.00241873511","5848.89608588104","6151.46241562103","6501.30587125695","6935.23063025292","7188.3884442262","7324.39505150941","7827.32592584171","8194.57043365624","8551.14311350086","8930.66566384547","9288.66786787888","9657.52889618953","10035.4566392464","10468.1195299222","10903.061725507","11285.3290344998","11233.1998729839","11916.6591236649","12249.7952074863","12737.6861447227","13212.1623897894",
"Europe & Central Asia (excluding high income)","ECA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","3430.56505044111","3494.70720297936","3491.09234268782","3544.40162036573","3346.62492116822","3160.25354237425","3075.48631975764","2755.67690035356","2771.19043231909","2868.42163324226","3019.56252506491","3084.31543339255","3038.69162447879","3231.22350702211","3213.97710106797","3404.82271470876","3613.10787068172","3939.57822065905","4255.05385111552","4581.54648351216","4896.0767774642","5011.69308537755","4801.76155666826","5099.33119310465","5484.34972684392","5659.28510712076","5974.78987146726","6120.3820340921","6282.95418433325","6399.7112324524","6713.32686595588","6888.2510975942","6984.71829296284","6955.08813207363","7538.17706529109","7814.1063456801","8269.6558897835","8530.85449518062",
"Europe & Central Asia","ECS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","7250.07480352832","7539.05982335505","7803.74374784892","8090.83234540971","8466.35681437117","8748.37366632355","8995.28301064077","9220.16278520066","9631.92020509998","10116.2260363513","10540.3931361989","10849.202022274","11261.1333518612","11832.8561036591","12005.2104407012","11819.7233967133","12252.9618242802","12518.3273894856","12817.4251871552","13205.5595830797","13309.6723701635","13292.1921759503","13340.2581721596","13522.082024824","13799.4529975251","14094.5446361334","14391.7835085819","14743.3176651442","15267.2130870991","15705.431379383","15981.1959008605","15936.9508399971","15760.7240123173","15588.8492396771","15745.4330206621","16055.9510272036","16316.5435419736","16797.8112611953","17216.7662617158","17697.8532896905","18450.0762772974","18838.6832129001","19099.2032534557","19394.4395790848","19955.9260347275","20438.532593463","21174.7018038753","21884.4875686508","22013.8387040677","20954.5455472652","21426.2972328891","21885.9177792506","21867.202832463","21973.6951779781","22309.2877911281","22676.9494565466","23000.1152991508","23569.8160432616","23974.6926624587","24333.2531795548","22973.6125300555","24508.7640310929","25308.0306451487","25562.672060346","25871.1913584493",
"Ecuador","ECU","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","2391.68004251383","2444.25902868187","2492.22622730745","2472.24896775318","2578.95935355031","2586.06761738802","2501.91557877735","2540.66169170091","2513.00216143129","2553.05924747148","2648.64798630584","2733.31598864156","2787.37877576185","3085.04290357147","3333.36860850118","3595.34513644445","3754.40921384736","3710.30597994154","3815.91235332704","3852.47842136509","3889.17817173943","3999.2219866679","3918.96098102769","3804.53281852482","3803.57698971645","3852.89105504248","3888.31507228661","3785.72228032271","3916.01015186151","3866.16747717704","3919.71758067093","4000.56819787678","4000.03146191686","3996.99377481811","4087.34069011974","4100.68735341031","4093.84154476335","4192.85523208483","4252.04348649475","3979.19293611513","3953.39879728357","4049.0001889951","4174.89793579965","4220.21298466638","4430.23717984188","4589.32849203452","4706.98056823816","4715.30359842555","4939.90215021789","4909.33681705683","5022.20374387205","5359.45724615639","5579.85624282158","5893.32172683036","6055.04172761485","5976.1596805651","5849.13587933672","6104.27253521751","6063.0956178776","5971.38938386723","5355.68934196443","5815.09477390949","6107.49495006543","6174.81822806637","5999.39391066593",
"Egypt, Arab Rep.","EGY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","754.665127408056","773.359952691562","782.464128955335","842.326112348388","915.128632875069","935.954213451495","958.850656911766","942.860658091527","905.16466450931","930.030902264785","959.056055292103","975.172435736887","982.105208413219","993.429316293112","985.86207772329","1048.96951157098","1160.79193679355","1235.69710073247","1309.77615131996","1335.53152120136","1431.40108168965","1495.85483053225","1599.40083221654","1632.38201364179","1738.32577314685","1785.07842980601","1817.07625746528","1835.1134262347","1882.26797772878","1921.85630400049","1972.13789303215","1940.10019358455","1979.02010131221","1989.9792002068","2024.95373805139","2074.8399114013","2133.64804177125","2204.66575942323","2277.28504834543","2361.86425101237","2458.60835003016","2492.03441188721","2498.48121191713","2524.80477192682","2574.42341789124","2635.70305227819","2761.62410769792","2902.06559804963","3052.21297844721","3135.09661303014","3233.84521246786","3222.37650111856","3220.99194203067","3216.3783902629","3235.66246235257","3306.98159414141","3381.22246306207","3452.90961245539","3568.63966286161","3701.2446345188","3770.86947867421","3837.31992324447","4029.78295457978","4111.3118478995","4137.60929232898",
"Euro area","EMU","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","9942.62428699291","10421.2871549648","10927.8625446201","11363.6892302108","11922.871251591","12416.7606623007","12859.1955260279","13211.106517471","13866.584054687","14754.8863270976","15494.0878770847","15985.1060613858","16653.9416573647","17574.7683944878","18052.2434902845","17820.2663066716","18637.7510521926","19139.3479559941","19651.584521201","20333.8860437135","20685.9844494165","20715.5818155686","20806.0612175101","21052.6244899191","21523.8628721935","21979.4428972029","22478.5482192514","22985.0983192761","23897.3640631485","24772.160255442","25543.7837607357","26038.5661821519","26220.4711757431","25934.8634376993","26506.8522008258","27095.3263217945","27502.6452561129","28198.3839979382","28984.4996857808","29782.9747594825","30849.3495356471","31420.1683805001","31562.3981409532","31625.2705597974","32175.915256941","32573.6713955007","33494.9394151646","34321.2137008976","34291.7806492405","32642.9821300714","33250.7967323502","33905.2502330287","33521.8333777348","33412.1448579786","33838.9466036265","34467.5766635134","34998.5990485664","35837.1637318741","36360.4726315102","36884.8645609771","34605.7692985848","36782.7263539196","37922.8499997112","37908.5766945404","38145.122174851",
"Eritrea","ERI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","642.072233527209","705.988405158037","829.915037227268","806.702995328956","838.660572635214","895.033773452053","899.082974199102","886.053679218386","845.132430060544","893.268735439193","889.009113592982","830.379672282601","808.591420184592","809.794793468889","789.402432018085","789.072701743247","693.398874212494","702.430936480778","703.877374381654","751.374899794668","","","","","","","","","","","","","",
"Spain","ESP","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","6284.85197897282","6963.89798499135","7586.92104922972","8242.39256135682","8594.11568014791","9032.89961283128","9588.73319424273","9882.54411828384","10397.6393444975","11212.7189280648","11559.5954799611","11952.1509075931","12784.2827351544","13628.5600609114","14237.9022757881","14161.1462399115","14475.2082357205","14733.6858232099","14805.9881866507","14682.1319378567","14886.4067025715","14761.3776341084","14855.9108518513","15045.4001753188","15250.4535062705","15548.0400421709","16005.9732611803","16850.0903528198","17670.9748560478","18494.9397646048","19174.77083233","19612.9766041957","19698.51176766","19394.4931411816","19762.3886289154","20217.9031940372","20658.8402775701","21310.4311888986","22135.4045018802","23017.838771323","24106.8818529374","24878.3784543991","25205.3154769045","25481.1653690112","25825.3106463315","26294.447384391","26899.0921497113","27338.79541774","27112.526293889","25860.8142592652","25766.2515825743","25510.5579678829","24763.568274484","24498.5559507945","24947.8512505913","25982.4416197775","26719.2442268615","27426.281015093","27956.7225466484","28301.4393949563","25077.019882928","26705.3629138959","28152.4661471586","28569.8436387056","29192.5674026312",
"Estonia","EST","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9341.22561480009","8637.20598149255","6934.17066642789","6706.56000129024","6738.99914418874","7170.94607721168","7637.25708286963","8732.99085657194","9199.93534127632","9133.89593384355","10006.7696280939","10662.9455020331","11474.6622721923","12424.0441535693","13348.5284463324","14703.6179707772","16234.5152041417","17543.4661785723","16688.997772178","14274.8511086787","14657.939813612","15820.922342204","16460.6843479001","16809.5326683781","17413.6867560212","17722.1557669523","18264.9873304279","19270.8141210511","19914.3454922878","20579.8756732376","19946.945696898","21351.3954794853","21080.6531409009","20123.4227027316","20046.0298759116",
"Ethiopia","ETH","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","240.267722018069","244.424431692123","248.969086386249","252.419740478843","259.915857989767","271.60348215663","275.270284643403","278.861265577108","275.061434693947","276.902884011507","287.023195789028","291.268461064723","298.112378618236","300.010118382265","296.414426867228","289.454156996896","291.670235643472","294.622554732376","287.089780464543","303.847990909372","309.296010987799","300.24593712377","316.020252495738","299.134295590365","258.416525420403","275.128117611222","302.765063691614","292.637021285122","280.592968440485","277.768887497322","247.009335840842","216.292535524802","236.266715425068","235.4623750444","241.526301068537","262.724718922724","262.411339258283","245.504476745904","250.235771300168","257.412698845664","270.451435406908","266.316614456911","252.806674812798","278.648105685268","302.475022727211","325.543392093065","352.360703147015","379.238310448137","401.068729929542","438.78661648794","474.159034335212","500.91935528473","539.072451759432","578.632922927814","621.845673808133","662.32729587522","706.164227383539","734.227726647201","774.512169656681","799.47559527955","822.305881122416","843.648005300445","876.168528913325","916.294136810201",
"European Union","EUU","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","8589.35533966653","9006.34491419639","9440.11391896136","9808.46125675482","10303.1033465212","10753.8551798991","11126.7591104353","11436.6503761217","11989.2464814597","12744.1699685564","13372.9687670572","13785.3263615818","14346.1025706243","15120.4582814211","15510.3358450521","15327.082447556","15991.7618283308","16383.4657058109","16805.247536997","17381.5086429072","17659.3019881286","17682.5677669524","17772.6788979249","17982.2472252877","18395.2309577568","18777.5097392714","19209.6827521481","19641.1471432191","20385.9160628166","21106.3579870071","21728.5161552166","21982.1414789983","22115.9672607282","21912.8794413889","22448.8302815621","23016.9520342056","23419.8381470555","24012.4815259954","24695.4058272121","25395.4108238307","26362.9094240555","26896.987862174","27128.2570443701","27281.9008904633","27882.9623955211","28331.9759556404","29243.0400160238","30056.5798645133","30142.6043994065","28769.7630265752","29351.7125948792","29973.0708103289","29700.6173366773","29666.138095714","30115.8058767786","30769.090644109","31305.5746438272","32133.7302385419","32719.6472999741","33290.544331928","31437.8963906325","33484.6721067007","34539.7533324","34564.095590823","34859.5996530426",
"Fragile and conflict affected situations","FCS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1152.46925994137","1126.21266878523","1188.80591243714","1237.83212405989","1273.48017843889","1324.14657980081","1306.48486197889","1204.33514016573","1250.45112138306","1381.99787077116","1516.00591769754","1594.83149888593","1617.82318661264","1642.30505091596","1779.97101445222","1737.00181498099","1849.65921658458","1897.04665549974","1847.886403826","1915.62882176516","1971.33168553327","1803.06362199118","1748.89929749735","1629.44079403892","1573.27384560863","1602.49922754322","1564.15473418752","1551.14607987668","1571.86602492439","1552.11756147445","1588.81143125692","1460.3289003792","1426.88322902215","1362.00854494616","1279.23813900165","1241.77579473157","1255.23407130284","1283.85746869183","1316.67016462324","1325.86588131926","1366.26930852196","1390.520439393","1421.96303710453","1402.31982752347","1523.58971232149","1574.44483922903","1626.11293098177","1683.36816612022","1726.26658804099","1734.70002952683","1811.48078574662","1768.82799688443","1822.79460884141","1841.3902986378","1841.24503993054","1815.53207965872","1814.04601470785","1819.90998931539","1829.43249580468","1831.00990291013","1700.81574564837","1704.61803143629","1693.31285629188","1692.81563382839","1681.46853671689",
"Finland","FIN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","11153.7786172296","11917.5854933381","12189.7889339765","12501.53941724","13083.4676780612","13731.4119088192","14004.6459933912","14231.1051616385","14493.6699352119","15893.3097483357","17145.4187747689","17527.3886120219","18771.158896405","19968.3795286842","20507.0182141903","20784.6883614587","20793.4910663419","20785.0684867374","21330.5987748157","22791.4236217199","23945.0603707378","24150.5782368449","24756.9389223507","25373.6804022849","26052.7867322716","26862.7992099895","27513.38864514","28412.4497948666","29811.9509398364","31214.6750164216","31291.5222587198","29290.9773950558","28162.3512348846","27807.8614663327","28785.9195720485","29890.5243289925","30883.8347237846","32762.1179107575","34457.4555939742","35886.4949080548","37872.6020343504","38784.1308115726","39343.0698997627","40038.9839702277","41521.962874476","42529.3506920884","44069.3958834717","46213.6898975737","46359.8732844055","42412.5133513534","43556.5385834368","44391.4535667984","43507.9345371578","42883.6384986417","42502.4880199858","42560.3456767103","43529.6761616969","44862.220404205","45337.2409550575","45898.5708448954","44690.9801103074","45792.0454180872","46016.1492103929","45353.4530466713","44855.3304642764",
"Fiji","FJI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","2135.00105878315","2143.81526502037","2153.38612356857","2219.48310152695","2256.38661484794","2129.25178551159","2068.36187305753","2286.316195918","2413.46577481769","2424.80442802394","2679.36141139878","2811.3707688654","2970.33175273769","3263.55933965875","3299.67026025868","3268.68433677138","3302.90292538947","3426.10601182162","3408.49389477843","3735.04197584409","3588.63390261933","3725.85925523999","3420.1735595179","3206.53995665644","3392.64401369916","3159.91257016951","3333.21187945192","3066.12840815133","3062.15306450557","3257.20435665787","3414.95053196367","3295.72685663525","3471.43143724941","3522.84228065119","3682.00013774057","3755.26833560298","3910.82963547547","3785.466848893","3787.48702167735","4073.37708743896","3960.88903149999","3998.79729208866","4086.10434130576","4087.72449101022","4264.59723774175","4255.45097421846","4295.40679748343","4223.44800626706","4240.77265686856","4164.29314800855","4272.35915090198","4375.58085420338","4427.97844455036","4630.35126544716","4883.24300436249","5097.53106864695","5218.85823412744","5500.67840152348","5720.21447177107","5701.10435269429","4729.3813108251","4489.96060809938","5362.78680848613","5736.82886448243","5926.74107099777",
"France","FRA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","10733.3038899459","11133.1470686108","11779.2903955997","12384.5365831477","13040.5666998507","13537.0486196745","14119.5206405049","14690.8074721676","15227.4770152884","16176.7441012594","17024.1166966733","17763.4267121853","18407.1540107699","19465.8926495506","20244.6170738093","19922.0019480375","20707.7547183879","21347.5558418814","22078.7228161384","22792.2359498683","23050.9255953042","23186.7612665684","23666.5121788084","23836.4018927227","24102.0176176027","24358.1382748825","24813.0302579158","25308.620924146","26374.1221811161","27372.0534763161","27992.9751471374","28197.2359540607","28482.5194675509","28257.0962487817","28822.5006495069","29379.6158424052","29683.7786067651","30325.522871824","31256.5073830655","32152.7207478734","33255.1379642335","33640.6738002565","33753.5782979758","33840.6175720101","34557.1471111581","34946.0372494703","35645.4162427116","36322.1685141004","36257.3658930938","35052.8510772683","35578.1968010183","36269.9561530888","36161.2918253465","36256.086680981","36444.3949089146","36702.4323733379","36920.5342846914","37580.5979329356","38062.4435961412","38705.2072940618","35709.2045925926","38030.8571685178","38881.2230613595","39117.4845032233","39441.2610467049",
"Faroe Islands","FRO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44623.0315871975","42378.2165335393","42333.5215714088","43946.251738291","47303.8655939098","50120.7530887167","52644.7898999399","52635.0375463609","52757.3960429144","53831.0294952424","54433.5931539501","56028.4173545459","54299.5934165413","56495.2991897127","57829.4905587025","58711.4748690929","",
"Micronesia, Fed. Sts.","FSM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","1710.08913488703","1699.9963980594","1672.83420355956","2180.62250273881","2447.41906565554","2388.24964549637","2340.49300880011","2339.5428497168","2403.52276427795","2379.24287451924","2140.90381086329","2278.80780128358","2153.62839220586","2131.39586930733","1988.53895563138","2252.26508855756","2364.53007951078","2327.85624405209","2331.79962300129","2367.54459100732","2410.22248315814","2542.21768899049","2592.34106438055","2744.19964633008","2679.25739314358","2837.15025158891","2734.95215490209","2560.83810825059","2626.59893890544","2655.47572825017","2774.79494666123","2826.84271814889","2840.20752247657","2889.04669625569","2809.06585903908","2879.62178695366","2895.03542297907","2863.83528755232","2819.07927372108","2875.73866449213","2952.11580223798","3041.77717927473","2979.68061790385","2863.90347357213","2790.77010690782","2911.16211045292","2915.62716763945","2928.72277934078","2917.31795034991","3026.12235068898","2958.48866022271","3030.84654184752","2929.91266261092","2930.55143045833","2937.80021414635",
"Gabon","GAB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3311.29693814036","3756.64160763217","3987.37302717701","4176.14999511174","4307.94711821812","4601.58264952403","4738.29146948499","4857.54224653835","4899.79966024679","5195.79922572595","5527.63605078666","5969.45075181197","6511.21796044723","7026.71576594733","9594.10323180831","11184.7241895352","14823.8829930465","12653.3137502918","9377.06283780252","9187.35765811771","9182.52680219592","9399.27026015795","8866.93461619978","9113.43670535789","9533.31659324811","9058.4995497615","8741.05138607781","7044.15674885946","7730.9357484059","8162.58240779554","8354.26309000876","8627.38985737905","8138.86821905371","8237.7433874389","8322.61010843084","8514.94009899596","8603.00813400361","8870.12550864019","8949.1211008365","7944.64517936466","7596.09970650519","7556.76995314898","7338.75620613605","7301.67154442842","7148.98713447497","7130.22505771754","6724.08148977274","6908.67399162999","6468.38523357609","6264.83611480154","6481.49612073562","6699.23394606512","6803.22668079211","6938.25753862236","6998.60545439576","7047.12654634355","6991.3251446736","6840.05959347802","6724.5961429108","6817.56879468764","6534.27966529444","6479.0490069252","6527.48207901861","6541.69710787282","6618.78692368246",
"United Kingdom","GBR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","15136.0245848148","15427.1318002874","15464.8266210495","16095.4421267103","16885.7927511143","17135.0744825315","17307.9752128904","17692.8583887203","18570.5184604814","18852.0756521559","19285.6497705878","19878.3583978122","20667.2422127603","21973.0492038987","21413.6423467213","21099.6465690657","21719.0454960571","22260.1620046358","23194.7939594163","24042.7876941013","23526.2555043517","23332.8025676938","23806.7980916528","24803.4271519669","25326.1296660232","26316.7154348235","27082.9819543398","28482.8666757154","30048.820666255","30743.2275250086","30876.3706404357","30441.4813420211","30481.0348883355","31165.1544491287","32281.4801601039","33011.2945663233","33777.5280810971","35349.7906380412","36446.2616767045","37435.884438888","38921.896573883","39769.8719792093","40312.9824110757","41390.6062127939","42167.3557264259","43023.2277090836","43724.8957366594","44524.5706965197","44065.6156693521","41712.8319164411","42311.4329830247","42459.9630182272","42794.7752628767","43274.3377519631","44324.3923234579","44983.885522934","45485.6509977812","46439.8616757792","46862.9673585729","47379.8014800553","42429.1857996453","45902.8331986448","47682.7615349036","47251.4387159432","47265.0009525678",
"Georgia","GEO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1438.21569444633","1484.57936873597","1536.95623492798","1578.11918589518","1640.50449433996","1789.99342199708","1902.99606549797","2002.25561911472","2072.58285278926","2151.35584495054","2387.46810183883","2421.14178156344","2464.77210236436","2601.53891669817","2806.25364402928","2991.21007276643","3150.85725796529","3345.20714904597","3572.82135997741","3808.01905885908","3948.86535079512","4122.87659127008","4169.97924413232","4311.29871587326","4506.66813674822","4688.0718652506","4266.72494637357","4285.87259530389","4479.40018281131","4146.2568079811","3534.03227732782","2768.81016089293","1513.85017404463","1062.09528080207","966.419596225484","1029.48054628347","1187.123206219","1354.78352202066","1431.79336069224","1503.46298776734","1561.19867638847","1661.83019106421","1768.5970116888","1977.46143338741","2105.00472843799","2321.60084285163","2554.81253503914","2891.13702331846","2970.15858282428","2887.25607935922","3090.06513662318","3362.1030031968","3609.780798626","3806.50600649051","3960.35080091901","4086.6223465965","4225.09154904806","4442.50744127374","4713.65354845303","4975.81148194814","4659.60925318234","5175.19865185825","5736.30449578597","6180.6206023429","6840.0090445366",
"Ghana","GHA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1100.76305218242","1106.49456785536","1124.53316411011","1146.37281080406","1144.13832736884","1132.30702640524","1058.32348060355","1064.83941805326","1043.06652540406","1078.40357133549","1152.05176710267","1179.06074375302","1117.82315272421","1117.34245836667","1159.77576208586","986.613046328261","924.779241630551","918.336702049617","966.366546263631","913.729023099301","891.578049368905","836.509660283615","756.294499573179","700.396045771895","741.569874205891","762.747783660855","784.937923659407","803.929610179043","829.017387585837","849.686579158456","855.85250708181","878.63570406594","890.313174799419","910.722897752222","918.428722656692","933.895311664356","954.325387944775","970.995739362631","992.20631798932","1010.88194916348","1022.27520714566","1035.22666053257","1052.46591644399","1077.69990866645","1108.30475353633","1143.31178934301","1185.26570738595","1205.31705804209","1282.63416886747","1311.63053760125","1381.2279503506","1537.81834019283","1640.54072088003","1718.59704769958","1726.36930134647","1722.77282833606","1740.81101902928","1841.44636153249","1915.4532323781","1999.55372220211","1970.19411460398","2030.04866500967","2067.20895910766","2091.8133564595","2169.66527337072",
"Gibraltar","GIB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","454.021892849015","469.853004135626","472.476065773993","471.890918542322","488.622222643696","494.755008028771","525.693823301009","500.224866623139","525.818457287848","510.937903652384","515.075498240815","508.556746994401","507.412755095438","503.254700009446","499.099790230844","511.885502734728","514.948827108147","518.460706253598","536.935142790771","544.125289836889","548.371534819426","540.622747465388","540.768238017649","551.006742654772","555.962782286148","565.553359749505","574.302865750492","591.77353015526","601.907993085373","611.007685844967","614.137235083638","628.320554864936","650.554963973291","644.071217908894","645.182843390689","651.359606871604","645.472001923653","673.698997420626","684.775780377366","660.756701330284","675.736917327708","696.199991395571","719.505916794546","729.833143236326","738.272274481308","747.356966759448","807.236421043888","867.907502577607","899.907328045175","926.42221954853","945.570903389665","973.646890096159","987.502501465337","1016.88094800324","1049.08393842522",
"Gambia, The","GMB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","541.080188773137","526.393360555569","560.868340169724","558.54686424948","576.3284949378","559.62991364986","544.839051932197","577.941930022901","594.161379584551","648.280119394208","674.974030161572","676.455417537658","696.184905331213","664.353754557366","682.144429383382","680.763235791179","652.066636208096","696.849478073282","694.302648852541","662.008143550023","662.002325492942","651.245092357426","653.000030965074","663.331309889547","658.711165332156","651.229615381431","646.421031932611","641.918738488002","622.551318791124","609.618491441846","605.40992484126","617.297597679527","621.226058231623","642.873705091153","659.911237641141","679.539755947951","640.03893213613","665.834222326194","693.563314497133","658.676285443081","636.596026908866","637.20930597537","657.675679192228","681.433469086571","701.014524591061","625.464360270983","639.139881889048","638.522368532214","611.879472952196","619.536364296461","615.193365494386","628.777299272925","658.127833258563","682.797642940426","670.758642891251","689.49323955737","710.686979384658","727.838723407125","752.336018219393",
"Guinea-Bissau","GNB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","530.038207842032","507.729108295228","539.728776699538","540.022721959447","545.743584355489","554.539611146607","545.716719833003","474.082444095876","502.503980418456","494.912807263144","411.228191061056","478.365016394864","490.618441344467","466.478485144929","500.948088022197","513.578560199997","501.441680283283","507.779967171681","522.568587226461","545.340640363452","569.169670374215","585.58551396824","574.852002556155","567.860072938098","568.168871993007","578.381849917403","632.160906920913","660.537774707954","502.81554020706","576.330795296558","571.094015178625","585.837980688333","594.040535151552","579.092506821836","572.526464627294","595.94255560187","597.257151722046","597.482020935948","608.958620496925","608.202131879882","625.904027290582","658.953470528116","630.66862302825","634.095456089352","623.610159103365","645.066837207039","663.242608032005","677.466131311367","686.456819839526","707.896202374227","706.600783420096","727.143395595501","750.731145294061","766.829225369396","786.210310987652",
